UUID;Version;Name (de);Name (en);Kategorie (original);Kategorie (en);Konformität;Laenderkennung;Typ;Referenzjahr;Gueltig bis;URL;Declaration owner;Veroeffentlicht am;Registrierungsnummer;Registrierungsstelle;UUID des Vorgängers;Version des Vorgängers;URL des Vorgängers;Bezugsgroesse;Bezugseinheit;Referenzfluss-UUID;Referenzfluss-Name;Schuettdichte (kg/m3);Flaechengewicht (kg/m2);Rohdichte (kg/m3);Schichtdicke (m);Ergiebigkeit (m2);Laengengewicht (kg/m);Umrechungsfaktor auf 1kg;biogener Kohlenstoffgehalt in kg;biogener Kohlenstoffgehalt (Verpackung) in kg;Modul;Szenario;Szenariobeschreibung;GWP;ODP;POCP;AP;EP;ADPE;ADPF;PERE;PERM;PERT;PENRE;PENRM;PENRT;SM;RSF;NRSF;FW;HWD;NHWD;RWD;CRU;MFR;MER;EEE;EET;AP (A2);GWPtotal (A2);GWPbiogenic (A2);GWPfossil (A2);GWPluluc (A2);ETPfw (A2);PM (A2);EPmarine (A2);EPfreshwater (A2);EPterrestrial (A2);HTPc (A2);HTPnc (A2);IRP (A2);SOP (A2);ODP (A2);POCP (A2);ADPF (A2);ADPE (A2);WDP (A2);
c1b237e1-2206-4318-8d99-f023b8aeb5d6;20.19.120;Sand 0/2 getrocknet;Sand 0/2 (dried);'Mineralische Baustoffe' / 'Zuschläge' / 'Sand und Kies';'Mineral building products' / 'Concrete aggregates' / 'Sand and gravel';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c1b237e1-2206-4318-8d99-f023b8aeb5d6?version=20.19.120;thinkstep;;;;;;;1;kg;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;;;C3;;;0.00733721884515755;0.00000000000000004156;0.00000430615215829097;0.0000474501380658462;0.00000807382189349706;0.00000000394259787057;0.118867518740813;0.0131507777392568;0;0.0131507777392568;0.121833551503892;0;0.121833551503892;0;0;0;0.0000312590601085806;0.0000000022068585992;0.309601969424533;0.00000117416762952945;0;0.927835051546392;0;0;0;;;;;;;;;;;;;;;;;;;;
c1b237e1-2206-4318-8d99-f023b8aeb5d6;20.19.120;Sand 0/2 getrocknet;Sand 0/2 (dried);'Mineralische Baustoffe' / 'Zuschläge' / 'Sand und Kies';'Mineral building products' / 'Concrete aggregates' / 'Sand and gravel';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c1b237e1-2206-4318-8d99-f023b8aeb5d6?version=20.19.120;thinkstep;;;;;;;1;kg;08ed9f8c-7a1d-4e7a-99ba-48d7e01d6882;Sand (0/2);;;1350;;;;;;;D;;;-0.00205398113271569;-0.00000000000000003964;0.00000044587200071259;-0.00000485041710984948;-0.00000094381324354548;-0.00000000045649733184;-0.0248329708893161;-0.00781762912341411;0;-0.00781762912341411;-0.0274094159153551;0;-0.0274094159153551;0;0;0;-0.000005069742603056;-0.00000000051662226174;-0.0161110962081725;-0.00000102055299438276;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
c1328d7d-8ad6-4e74-a701-ffab0c542534;20.19.120;Parkettlack transparent;Clear coating water based;'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'Coverings' / 'Varnishes and stains' / 'Parquet varnish';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c1328d7d-8ad6-4e74-a701-ffab0c542534?version=20.19.120;thinkstep;;;;;;;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;;;A1-A3;;;3.46140422345432;0.00000000000002759765;0.000717899832507617;0.00411430064336794;0.000617529051160505;0.00000044973236527315;70.3691219876055;6.37310090619489;0;6.37310090619489;62.717957531825;9.6;72.317957531825;0;0;0;0.0170526384771663;0.00000007032430748696;0.0917409776034916;0.000771324540742844;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
c1328d7d-8ad6-4e74-a701-ffab0c542534;20.19.120;Parkettlack transparent;Clear coating water based;'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'Coverings' / 'Varnishes and stains' / 'Parquet varnish';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c1328d7d-8ad6-4e74-a701-ffab0c542534?version=20.19.120;thinkstep;;;;;;;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;;;C1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;;;;;;;;;;;;;;;;;;;;
c1328d7d-8ad6-4e74-a701-ffab0c542534;20.19.120;Parkettlack transparent;Clear coating water based;'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'Coverings' / 'Varnishes and stains' / 'Parquet varnish';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c1328d7d-8ad6-4e74-a701-ffab0c542534?version=20.19.120;thinkstep;;;;;;;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;;;C2;;;0.00278506197542698;0.00000000000000000092;-0.00000168540460474931;0.00000562552501652062;0.00000133734282344956;0.00000000023436530703;0.0373322828020931;0.00217920031902732;0;0.00217920031902732;0.0374330034995147;0;0.0374330034995147;0;0;0;0.00000195165675977121;0.00000000139883229723;0.0000065701462859711;0.00000003940926151482;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
c1328d7d-8ad6-4e74-a701-ffab0c542534;20.19.120;Parkettlack transparent;Clear coating water based;'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'Coverings' / 'Varnishes and stains' / 'Parquet varnish';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c1328d7d-8ad6-4e74-a701-ffab0c542534?version=20.19.120;thinkstep;;;;;;;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;;;C3;;;0.912953173919598;0.00000000000000105638;0.0000148485504433727;0.000172065409829425;0.0000403723445660956;0.00000001135213831659;0.653433506994727;0.191442991700598;0;0.191442991700598;10.321699121224;-9.6;0.721699121223962;0;0;0;0.00412065940076274;0.00000000435399990591;0.113365456674145;0.0000270426983799094;0;0;0;0.964259378292108;2.52581859644083;;;;;;;;;;;;;;;;;;;;
c1328d7d-8ad6-4e74-a701-ffab0c542534;20.19.120;Parkettlack transparent;Clear coating water based;'Beschichtungen' / 'Lacke und Lasuren' / 'Parkettlack';'Coverings' / 'Varnishes and stains' / 'Parquet varnish';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c1328d7d-8ad6-4e74-a701-ffab0c542534?version=20.19.120;thinkstep;;;;;;;1;kg;1ecc514a-f7b5-4284-858a-77444aef8604;Parkettlack;;;;;;;;;;D;;;-0.25698115738658;-0.00000000000000556139;-0.0000219060742945371;-0.000211476249809229;-0.0000398992544609998;-0.00000006067865546712;-3.48675935162744;-1.00610939926533;0;-1.00610939926533;-3.79356089098992;0;-3.79356089098992;0;0;0;-0.000469886426845736;-0.00000000197343647608;-0.00172193236539332;-0.000121529314329217;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bff01a9a-6b09-429f-b7ff-17d84fbef7ec;20.19.120;EVA-Dachbahnen;EVA roof sheets;'Kunststoffe' / 'Dachbahnen' / 'EVA-Dachbahnen (Etylen-Vinylacetat)';'Plastics' / 'Roofing membranes' / 'EVA sheet (Ehylene Vinyl Acetate)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bff01a9a-6b09-429f-b7ff-17d84fbef7ec?version=20.19.120;thinkstep;;;;;;;1;qm;515c690f-623a-49fe-9981-4ff13f721f51;EVA-Dachbahn (m2);;2;;;;;;;;A1-A3;;;5.12518123641533;0.00000000000007824269;0.00137056153704605;0.00608327199384115;0.000909718324645299;0.00000117530985145788;163.634795472406;13.8518227338131;0;13.8518227338131;58.3514716813111;110.4;168.751471681311;0;0;0;0.0461727199383835;0.00000005449197837902;0.0484142247261463;0.00202671791940115;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bff01a9a-6b09-429f-b7ff-17d84fbef7ec;20.19.120;EVA-Dachbahnen;EVA roof sheets;'Kunststoffe' / 'Dachbahnen' / 'EVA-Dachbahnen (Etylen-Vinylacetat)';'Plastics' / 'Roofing membranes' / 'EVA sheet (Ehylene Vinyl Acetate)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bff01a9a-6b09-429f-b7ff-17d84fbef7ec?version=20.19.120;thinkstep;;;;;;;1;qm;515c690f-623a-49fe-9981-4ff13f721f51;EVA-Dachbahn (m2);;2;;;;;;;;C1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4;0;0;;;;;;;;;;;;;;;;;;;;
bff01a9a-6b09-429f-b7ff-17d84fbef7ec;20.19.120;EVA-Dachbahnen;EVA roof sheets;'Kunststoffe' / 'Dachbahnen' / 'EVA-Dachbahnen (Etylen-Vinylacetat)';'Plastics' / 'Roofing membranes' / 'EVA sheet (Ehylene Vinyl Acetate)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bff01a9a-6b09-429f-b7ff-17d84fbef7ec?version=20.19.120;thinkstep;;;;;;;1;qm;515c690f-623a-49fe-9981-4ff13f721f51;EVA-Dachbahn (m2);;2;;;;;;;;C2;;;0.00557012395085396;0.00000000000000000184;-0.00000337080920949862;0.0000112510500330412;0.00000267468564689911;0.00000000046873061407;0.0746645656041862;0.00435840063805464;0;0.00435840063805464;0.0748660069990295;0;0.0748660069990295;0;0;0;0.00000390331351954242;0.00000000279766459446;0.0000131402925719422;0.00000007881852302965;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bff01a9a-6b09-429f-b7ff-17d84fbef7ec;20.19.120;EVA-Dachbahnen;EVA roof sheets;'Kunststoffe' / 'Dachbahnen' / 'EVA-Dachbahnen (Etylen-Vinylacetat)';'Plastics' / 'Roofing membranes' / 'EVA sheet (Ehylene Vinyl Acetate)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bff01a9a-6b09-429f-b7ff-17d84fbef7ec?version=20.19.120;thinkstep;;;;;;;1;qm;515c690f-623a-49fe-9981-4ff13f721f51;EVA-Dachbahn (m2);;2;;;;;;;;C3;;;7.96990078053753;0.00000000000000148704;0.0000526734053093366;0.000719619650380854;0.00016222202727523;0.00000001597950471993;1.18598682560257;0.262600069476823;0;0.262600069476823;111.68211724066;-110.4;1.28211724066026;0;0;0;0.0171414464480309;0.00000000099445163425;0.0321658239441716;0.0000380831961362429;0;0;0;14.4753645245305;33.3388967286862;;;;;;;;;;;;;;;;;;;;
bff01a9a-6b09-429f-b7ff-17d84fbef7ec;20.19.120;EVA-Dachbahnen;EVA roof sheets;'Kunststoffe' / 'Dachbahnen' / 'EVA-Dachbahnen (Etylen-Vinylacetat)';'Plastics' / 'Roofing membranes' / 'EVA sheet (Ehylene Vinyl Acetate)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bff01a9a-6b09-429f-b7ff-17d84fbef7ec?version=20.19.120;thinkstep;;;;;;;1;qm;515c690f-623a-49fe-9981-4ff13f721f51;EVA-Dachbahn (m2);;2;;;;;;;;D;;;-3.60721606695756;-0.00000000000008347271;-0.000310194564322463;-0.00304530411988781;-0.000577090688876813;-0.00000089616123118067;-48.1796037813335;-15.0957687284286;0;-15.0957687284286;-52.7837764215822;0;-52.7837764215822;0;0;0;-0.00704177310516706;-0.00000002790752271314;-0.0248392841869862;-0.00182380229206743;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bf1e2363-d66d-4489-8b1f-384d8cfba84c;20.19.120;Nutzung - Gas Niedertemperatur (120 - 400 kW, entspr. EnEV);Usage - gas low temperature boiler (120-400 kW, acc. EnEV);'Gebäudetechnik' / 'Nutzung' / 'Nutzung Wärmeerzeuger (EnEV)';'Building service engineering' / 'Use' / 'Use heat generator (EnEV)';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bf1e2363-d66d-4489-8b1f-384d8cfba84c?version=20.19.120;thinkstep;;;;;;;3.6;MJ;fe2304b5-b6eb-43a6-a2ad-6343d5600bb6;Thermische Energie (MJ);;;;;;;;;;B6;;;0.256022167438372;0.00000000000000001139;0.0000163176409907341;0.000122061457530261;0.0000195319910139837;0.00000001517319782725;4.29420557818863;0.00748816257355995;0;0.00748816257355995;4.29552129644744;0;4.29552129644744;0;0;0;0.0000117775444130497;0.0000000017663873589;0.000513090629666039;0.00000050976089496229;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bdda4364-451f-4df2-a68b-5912469ee4c9;20.19.120;Beton-Mauersteine;Concrete masonry brick;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren';'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bdda4364-451f-4df2-a68b-5912469ee4c9?version=20.19.120;thinkstep;;;;;;;1;m3;aae67966-1494-410d-9c40-66b8acd4a3de;Beton-Mauersteine (m3);;;2000;;;;;;;A1-A3;;;242.350927190306;0.00000000000163953748;-0.0125502910245654;0.285103509480649;0.0569093409148588;0.0000183086383700554;1080.97789327483;313.486868603269;0;313.486868603269;1181.15180494321;0;1181.15180494321;0;0;0;0.428310448731208;0.0000150171639437679;73.577879133452;0.0396770171046061;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bdda4364-451f-4df2-a68b-5912469ee4c9;20.19.120;Beton-Mauersteine;Concrete masonry brick;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren';'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bdda4364-451f-4df2-a68b-5912469ee4c9?version=20.19.120;thinkstep;;;;;;;1;m3;aae67966-1494-410d-9c40-66b8acd4a3de;Beton-Mauersteine (m3);;;2000;;;;;;;C1;;;1.31792934360137;0.00000000000000043932;0.000454217879158348;0.00459686639428328;0.0010846088682063;0.00000011168677296365;17.7906971227322;1.0384977808912;0;1.0384977808912;17.8386955650273;0;17.8386955650273;0;0;0;0.000930061911420944;0.00000066661344706615;0.0031310028171972;0.0000187804812032949;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bdda4364-451f-4df2-a68b-5912469ee4c9;20.19.120;Beton-Mauersteine;Concrete masonry brick;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren';'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bdda4364-451f-4df2-a68b-5912469ee4c9?version=20.19.120;thinkstep;;;;;;;1;m3;aae67966-1494-410d-9c40-66b8acd4a3de;Beton-Mauersteine (m3);;;2000;;;;;;;C2;;;5.10594695494946;0.00000000000000169009;-0.00337080920949862;0.0103134625302878;0.00245179517632418;0.00000042966972956378;68.442518470504;3.99520058488342;0;3.99520058488342;68.6271730824437;0;68.6271730824437;0;0;0;0.00357803739291382;0.00000256452587825882;0.012045268190947;0.0000722503127771793;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bdda4364-451f-4df2-a68b-5912469ee4c9;20.19.120;Beton-Mauersteine;Concrete masonry brick;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren';'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bdda4364-451f-4df2-a68b-5912469ee4c9?version=20.19.120;thinkstep;;;;;;;1;m3;aae67966-1494-410d-9c40-66b8acd4a3de;Beton-Mauersteine (m3);;;2000;;;;;;;C3;;;13.4515678827889;0.00000000000007619912;0.00789461229020012;0.0869919197873848;0.0148020068047446;0.00000722809609604524;217.923784358158;24.1097591886375;0;24.1097591886375;223.361511090469;0;223.361511090469;0;0;0;0.0573082768657349;0.00000404590743187559;567.603610611644;0.00215264065413733;0;1701.03092783505;0;0;0;;;;;;;;;;;;;;;;;;;;
bdda4364-451f-4df2-a68b-5912469ee4c9;20.19.120;Beton-Mauersteine;Concrete masonry brick;'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren';'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bdda4364-451f-4df2-a68b-5912469ee4c9?version=20.19.120;thinkstep;;;;;;;1;m3;aae67966-1494-410d-9c40-66b8acd4a3de;Beton-Mauersteine (m3);;;2000;;;;;;;D;;;-4.10796226543138;-0.00000000000007928362;0.000891744001425169;-0.00970083421969895;-0.00188762648709096;-0.00000091299466367665;-49.6659417786323;-15.6352582468282;0;-15.6352582468282;-54.8188318307102;0;-54.8188318307102;0;0;0;-0.0101394852061133;-0.00000103324452348608;-32.2221924163449;-0.00204110598876552;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6d6d89-b76d-4002-a217-afffbb8aa308;20.19.120;Aluminium Profil;Aluminium section;'Metalle' / 'Aluminium' / 'Aluminiumprofil';'Metals' / 'Aluminium' / 'Aluminium profiles';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6d6d89-b76d-4002-a217-afffbb8aa308?version=20.19.120;thinkstep;;;;;;;1;kg;fa4d0c5b-122a-44db-b6c3-ce03a0c6f794;Aluminium-Extrusionsprofil;;;2700;;;;;;;A1-A3;;;10.6770348323141;0.00000000000019013733;0.0019940381001123;0.0325277490469902;0.00239276592649561;0.00000126300380589378;116.931700221211;46.1259406244768;0;46.1259406244768;144.03247646853;0;144.03247646853;0;0;0;0.0905156920605261;0.00000007684605396953;2.43471607872358;0.0106954696567598;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6d6d89-b76d-4002-a217-afffbb8aa308;20.19.120;Aluminium Profil;Aluminium section;'Metalle' / 'Aluminium' / 'Aluminiumprofil';'Metals' / 'Aluminium' / 'Aluminium profiles';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6d6d89-b76d-4002-a217-afffbb8aa308?version=20.19.120;thinkstep;;;;;;;1;kg;fa4d0c5b-122a-44db-b6c3-ce03a0c6f794;Aluminium-Extrusionsprofil;;;2700;;;;;;;C1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6d6d89-b76d-4002-a217-afffbb8aa308;20.19.120;Aluminium Profil;Aluminium section;'Metalle' / 'Aluminium' / 'Aluminiumprofil';'Metals' / 'Aluminium' / 'Aluminium profiles';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6d6d89-b76d-4002-a217-afffbb8aa308?version=20.19.120;thinkstep;;;;;;;1;kg;fa4d0c5b-122a-44db-b6c3-ce03a0c6f794;Aluminium-Extrusionsprofil;;;2700;;;;;;;C2;;;0.00255297347747473;0.00000000000000000085;-0.00000168540460474931;0.0000051567312651439;0.00000122589758816209;0.00000000021483486478;0.034221259235252;0.00199760029244171;0;0.00199760029244171;0.0343135865412218;0;0.0343135865412218;0;0;0;0.00000178901869645694;0.00000000128226293913;0.00000602263409547351;0.00000003612515638859;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6d6d89-b76d-4002-a217-afffbb8aa308;20.19.120;Aluminium Profil;Aluminium section;'Metalle' / 'Aluminium' / 'Aluminiumprofil';'Metals' / 'Aluminium' / 'Aluminium profiles';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6d6d89-b76d-4002-a217-afffbb8aa308?version=20.19.120;thinkstep;;;;;;;1;kg;fa4d0c5b-122a-44db-b6c3-ce03a0c6f794;Aluminium-Extrusionsprofil;;;2700;;;;;;;D;;;-7.88970419501446;0.00000000000340390621;-0.0015124910402622;-0.0255434215157917;-0.00164002530617591;-0.0000008088168110702;-83.8790762616184;-34.4438847016302;0;-34.4438847016302;-104.861076997364;0;-104.861076997364;0;0;0;-0.0734826788335397;-0.00000003663195501342;-1.84199573365339;-0.00827708837082162;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6aa879-e6e6-4181-afc5-1374b2f32dd1;20.19.120;Schotter 16/32;Crushed stone 16-32;'Mineralische Baustoffe' / 'Zuschläge' / 'Naturstein';'Mineral building products' / 'Concrete aggregates' / 'Natural stone';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6aa879-e6e6-4181-afc5-1374b2f32dd1?version=20.19.120;thinkstep;;;;;;;1;kg;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;;;A1-A3;;;0.0146949572084111;0.00000000000000054495;0.00000065590215508257;0.0000207068093262614;0.00000441210326850285;0.00000000539703077819;0.158665873827352;0.100426965419238;0;0.100426965419238;0.188859646720753;0;0.188859646720753;0;0;0;0.000103186203631056;0.00000000153748646634;0.000123970981702585;0.000011960524481105;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6aa879-e6e6-4181-afc5-1374b2f32dd1;20.19.120;Schotter 16/32;Crushed stone 16-32;'Mineralische Baustoffe' / 'Zuschläge' / 'Naturstein';'Mineral building products' / 'Concrete aggregates' / 'Natural stone';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6aa879-e6e6-4181-afc5-1374b2f32dd1?version=20.19.120;thinkstep;;;;;;;1;kg;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;;;C1;;;0.000658964671800686;0.00000000000000000022;0.00000022710893957917;0.00000229843319714164;0.00000054230443410315;0.00000000005584338648;0.00889534856136612;0.000519248890445602;0;0.000519248890445602;0.00891934778251364;0;0.00891934778251364;0;0;0;0.00000046503095571047;0.00000000033330672353;0.0000015655014085986;0.00000000939024060165;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6aa879-e6e6-4181-afc5-1374b2f32dd1;20.19.120;Schotter 16/32;Crushed stone 16-32;'Mineralische Baustoffe' / 'Zuschläge' / 'Naturstein';'Mineral building products' / 'Concrete aggregates' / 'Natural stone';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6aa879-e6e6-4181-afc5-1374b2f32dd1?version=20.19.120;thinkstep;;;;;;;1;kg;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;;;C2;;;0.00255297347747473;0.00000000000000000085;-0.00000168540460474931;0.0000051567312651439;0.00000122589758816209;0.00000000021483486478;0.034221259235252;0.00199760029244171;0;0.00199760029244171;0.0343135865412218;0;0.0343135865412218;0;0;0;0.00000178901869645694;0.00000000128226293913;0.00000602263409547351;0.00000003612515638859;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6aa879-e6e6-4181-afc5-1374b2f32dd1;20.19.120;Schotter 16/32;Crushed stone 16-32;'Mineralische Baustoffe' / 'Zuschläge' / 'Naturstein';'Mineral building products' / 'Concrete aggregates' / 'Natural stone';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6aa879-e6e6-4181-afc5-1374b2f32dd1?version=20.19.120;thinkstep;;;;;;;1;kg;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;;;C3;;;0.00672578394139443;0.0000000000000000381;0.00000394730614510006;0.0000434959598936924;0.00000740100340237231;0.00000000361404804802;0.108961892179079;0.0120548795943188;0;0.0120548795943188;0.111680755545234;0;0.111680755545234;0;0;0;0.0000286541384328655;0.00000000202295371594;0.283801805305822;0.00000107632032706867;0;0.850515463917526;0;0;0;;;;;;;;;;;;;;;;;;;;
bd6aa879-e6e6-4181-afc5-1374b2f32dd1;20.19.120;Schotter 16/32;Crushed stone 16-32;'Mineralische Baustoffe' / 'Zuschläge' / 'Naturstein';'Mineral building products' / 'Concrete aggregates' / 'Natural stone';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bd6aa879-e6e6-4181-afc5-1374b2f32dd1?version=20.19.120;thinkstep;;;;;;;1;kg;22a84efc-797a-47b2-9390-205878c35857;Schotter (16/32);;;1400;;;;;;;D;;;-0.00205398113271569;-0.00000000000000003964;0.00000044587200071259;-0.00000485041710984948;-0.00000094381324354548;-0.00000000045649733184;-0.0248329708893161;-0.00781762912341411;0;-0.00781762912341411;-0.0274094159153551;0;-0.0274094159153551;0;0;0;-0.000005069742603056;-0.00000000051662226174;-0.0161110962081725;-0.00000102055299438276;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bc8d8fd4-6c25-4bd6-bcbf-6f994e8e5753;20.19.120;Silikon-Dichtmasse;Silicone sealing compound;'Kunststoffe' / 'Dichtmassen' / 'Silikon';'Plastics' / 'Sealing materials' / 'Silicone';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bc8d8fd4-6c25-4bd6-bcbf-6f994e8e5753?version=20.19.120;thinkstep;;;;;;;1;kg;83c52e58-3619-44a9-809d-c9d23950bbdf;Silikon Dichtmasse;;;1100;;;;;;;A1-A3;;;7.26875505367192;0.00000000000009359496;0.00232552547239064;0.017781181905262;0.00205466599443428;0.000164529883085318;107.643018233954;57.1620491373146;0;57.1620491373146;95.4155071476617;21.6;117.015507147662;0;0;0;0.0701607199109264;0.00000110528508897466;1.8991294744217;0.00369729173420606;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
bc8d8fd4-6c25-4bd6-bcbf-6f994e8e5753;20.19.120;Silikon-Dichtmasse;Silicone sealing compound;'Kunststoffe' / 'Dichtmassen' / 'Silikon';'Plastics' / 'Sealing materials' / 'Silicone';'DIN EN 15804';DE;generic dataset;2018;2022;https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/bc8d8fd4-6c25-4bd6-bcbf-6f994e8e5753?version=20.19.120;thinkstep;;;;;;;1;kg;83c52e58-3619-44a9-809d-c9d23950bbdf;Silikon Dichtmasse;;;1100;;;;;;;C1;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.2;0;0;;;;;;;;;;;;;;;;;;;;
