oekobaudatProcessUuid,oekobaudatDatastockUuid,oekobaudatDatastockName,productId,tBaustoffVersion,productName,eolCategoryId,eolCategoryName,eolScenarioUnbuiltReal,eolScenarioUnbuiltPotential,technologyFactor
ed73e591-97c9-4348-b3b0-5c88a6f4e1dc,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,218,2024-Q4,"Natursteinplatte, weich, Fassade",108,Stein unbehandelt,CL+,CL+,1.0
b3e4257b-bdb7-4da2-9c33-990243dd4aa8,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,218,2024-Q4,"Natursteinplatte, weich, Fassade",108,Stein unbehandelt,CL+,CL+,1.0
ef0d9cbc-4e89-4e78-8cb2-68f02a49b87d,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,219,2024-Q4,"Natursteinplatte, weich, Innenboden (Dicke 0,020 m)",108,Stein unbehandelt,CL+,CL+,1.0
98c9f1b8-ff8c-4089-bd94-ec58b3fa1bf5,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,219,2024-Q4,"Natursteinplatte, weich, Innenboden (Dicke 0,020 m)",108,Stein unbehandelt,CL+,CL+,1.0
37a63555-2ac1-45e8-b802-6d947f30b99a,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,219,2024-Q4,"Natursteinplatte, weich, Innenboden (Dicke 0,020 m)",108,Stein unbehandelt,CL+,CL+,1.0
9049a94f-a527-4d87-a4b9-5a3a56f5ea19,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,264,2024-Q4,"Schiefer, unhandelt",108,Stein unbehandelt,CL+,CL+,1.0
8847396e-ce82-433d-9f65-8bc144a2a7a4,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,264,2024-Q4,"Schiefer, unhandelt",108,Stein unbehandelt,CL+,CL+,1.0
909a1f8a-00d8-436f-86f9-77e0ee840a88,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,264,2024-Q4,"Schiefer, unhandelt",108,Stein unbehandelt,CL+,CL+,1.0
,,,223,2024-Q4,PE Weichschaum,109,KSTDämm (PE),EV-,EV-,0.0
,,,225,2024-Q4,PE-Drainageplatten,109,KSTDämm (PE),EV-,EV-,0.0
65af52ac-382b-4069-aafe-b044b3960356,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,236,2024-Q4,Polyethylen-Schaum,109,KSTDämm (PE),EV-,EV-,0.0
fa802cb7-a64d-48b3-b928-0f9976420d37,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,236,2024-Q4,Polyethylen-Schaum,109,KSTDämm (PE),EV-,EV-,0.0
52ac8701-d612-4cc9-8037-b2dc2a293a8c,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,236,2024-Q4,Polyethylen-Schaum,109,KSTDämm (PE),EV-,EV-,0.0
03329c6a-b5f2-47c8-a8db-1bd3b003857c,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,230,2024-Q4,Pfosten/Riegel aus Aluminium,110,Alu-Pfosten-Riegel-Konstr. ungedämmt,RC+,RC+,1.0
f18ac191-cfcc-4068-a6c5-38ba25442d9b,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,230,2024-Q4,Pfosten/Riegel aus Aluminium,110,Alu-Pfosten-Riegel-Konstr. ungedämmt,RC+,RC+,1.0
1121bd10-6918-441c-b18b-8264a277c919,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,231,2024-Q4,Pfosten/Riegelsystem aus Stahl,110,Alu-Pfosten-Riegel-Konstr. ungedämmt,RC+,RC+,1.0
1e56bbe7-38f8-40a5-817b-8fa10c56a66e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,231,2024-Q4,Pfosten/Riegelsystem aus Stahl,110,Alu-Pfosten-Riegel-Konstr. ungedämmt,RC+,RC+,1.0
2c076ee7-3853-4f69-9bf5-8ec265fa43e0,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,234,2024-Q4,PIR Hartschaum (250 kg/m³),111,"KSTDämm (PUR, PIR)",EB,SV,0.25
c2ba651c-00bf-4f69-a0dc-a6a5fe680652,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,234,2024-Q4,PIR Hartschaum (250 kg/m³),111,"KSTDämm (PUR, PIR)",EB,SV,0.25
355dbd58-78dc-45cc-be8a-43d66d117e15,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,234,2024-Q4,PIR Hartschaum (250 kg/m³),111,"KSTDämm (PUR, PIR)",EB,SV,0.25
fb68a5d1-82eb-4e36-b5bd-8db0f3ee7a6d,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,244,2024-Q4,PUR/PIR Dämmstoff (32 kg/m³),111,"KSTDämm (PUR, PIR)",EB,SV,0.25
b960f95d-466b-4014-9565-64e51407a364,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,244,2024-Q4,PUR/PIR Dämmstoff (32 kg/m³),111,"KSTDämm (PUR, PIR)",EB,SV,0.25
6fc1267a-1f4d-4244-a65e-df8a0a3ccc50,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,235,2024-Q4,Polycarbonatplatte,112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
3f617412-e411-4b33-b81f-27e1ec0a6545,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,235,2024-Q4,Polycarbonatplatte,112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
dcfd896b-9b7d-42a5-b47b-3643a8870e6a,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,235,2024-Q4,Polycarbonatplatte,112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
222023f8-36c2-4345-a863-b49828a41e96,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,311,2024-Q4,Transparente Platten PC,112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
690ebc5b-80ad-47c3-8d26-8db3504c7d81,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,311,2024-Q4,Transparente Platten PC,112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
b2ba83d3-0427-404c-8c27-f551d0a26bd3,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,311,2024-Q4,Transparente Platten PC,112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
41b8a86d-5d44-49fb-a9b8-de2a9041f1fd,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,312,2024-Q4,"Transparente Platten PMMA, extrudiert",112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
eda737e1-1012-4324-aff5-d070800468ab,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,312,2024-Q4,"Transparente Platten PMMA, extrudiert",112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
7a265769-b70e-4cbb-a9ac-f6af4e55f8a6,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,312,2024-Q4,"Transparente Platten PMMA, extrudiert",112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
795ab193-fc50-463d-a5f8-e37d5336ee78,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,313,2024-Q4,"Transparente Platten PMMA, gegossen",112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
73f1bfa7-c79e-4129-bf1a-eee28cc3c85f,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,313,2024-Q4,"Transparente Platten PMMA, gegossen",112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
f7646e58-4d38-4bc0-b908-e4207c9f2a89,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,313,2024-Q4,"Transparente Platten PMMA, gegossen",112,KSTPlatte (zB transparente Platten),EV-,EV-,0.0
907545ae-8eac-47a7-9b1b-47a474a16749,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,238,2024-Q4,Porenbeton Granulat,113,Porenbeton-Granulat,Dep+,RC+,0.75
01f45a03-460d-4e55-b5c9-72d3e8eda18e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,238,2024-Q4,Porenbeton Granulat,113,Porenbeton-Granulat,Dep+,RC+,0.75
906b4864-0511-480f-a8bc-7b8302efbf0b,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,240,2024-Q4,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",114,Porenbeton - unbewehrt,Dep+,RC-,0.75
dfac45db-fd07-4dcb-9359-2b8b4e882d62,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,240,2024-Q4,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",114,Porenbeton - unbewehrt,Dep+,RC-,0.75
c5310f2b-23a1-4059-ba25-80d9b3e933f5,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,240,2024-Q4,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",114,Porenbeton - unbewehrt,Dep+,RC-,0.75
1a43ae76-2dc9-4a3a-9926-47e7137e773d,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,242,2024-Q4,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",114,Porenbeton - unbewehrt,Dep+,RC-,0.75
3c6051d0-2062-4a92-9f4c-0d48c911978d,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,242,2024-Q4,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",114,Porenbeton - unbewehrt,Dep+,RC-,0.75
f1e6c40e-3f2e-4435-9fd8-abc2dd96c38c,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,242,2024-Q4,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",114,Porenbeton - unbewehrt,Dep+,RC-,0.75
d3b59cac-3b4e-4d18-8c3a-780b553c9591,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,241,2024-Q4,Porenbeton P4 05 bewehrt,115,Porenbeton - bewehrt,Dep+,RC-,0.75
34aa0d55-ab02-41f0-84e1-f8a28cc6280e,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,241,2024-Q4,Porenbeton P4 05 bewehrt,115,Porenbeton - bewehrt,Dep+,RC-,0.75
45e2894f-09e7-4152-a4bd-8a13f6d5b0c3,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,241,2024-Q4,Porenbeton P4 05 bewehrt,115,Porenbeton - bewehrt,Dep+,RC-,0.75
39da14a3-8f39-4af9-955c-6a70f091acb8,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,246,2024-Q4,PVC Fußbodenbelag,116,PVC-Belag,EB,SV,0.75
788de5d9-a671-4cd6-9e86-760bb5203ec1,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,246,2024-Q4,PVC Fußbodenbelag,116,PVC-Belag,EB,SV,0.75
fde18fdc-ca6b-41d3-9918-aab96177fc24,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,246,2024-Q4,PVC Fußbodenbelag,116,PVC-Belag,EB,SV,0.75
,,,248,2024-Q4,PVC-Dachbahnen,117,PVC-Folie,EB,SV,0.5
4f4e989b-bd5e-4d85-9a50-53f3c61eea70,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,249,2024-Q4,PVC-Dachbahnen - nicht rückbaubar (Neueinstuf.),118,PVC-Folie - verklebt oder nicht rückbaubar,EB,EB,0.0
57bb6738-f9d8-4c59-b00a-00a217e9feba,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,249,2024-Q4,PVC-Dachbahnen - nicht rückbaubar (Neueinstuf.),118,PVC-Folie - verklebt oder nicht rückbaubar,EB,EB,0.0
ab14e105-1768-4cd7-bcd2-3436c16fad16,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,249,2024-Q4,PVC-Dachbahnen - nicht rückbaubar (Neueinstuf.),118,PVC-Folie - verklebt oder nicht rückbaubar,EB,EB,0.0
,,,259,2024-Q4,Schafwolle (mit Flammschutzmittel),119,Schafwolle mit Flammschutzmittel,EV-,EV-,0.75
,,,260,2024-Q4,Schafwolle (ohne Zusatzstoffe),120,Schafwolle,EV-,RC+,0.75
,,,262,2024-Q4,Schaumglasgranulat Schüttung,121,Mineralische Dämmschüttung,SV,CL-,0.75
387dcaea-adf2-4f84-a1b0-b81520126a1c,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,263,2024-Q4,Schaumglasplatten,122,Schaumglas,Dep+,SV,0.75
7091503e-34e5-44cd-9acb-7c2f16f6097f,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,263,2024-Q4,Schaumglasplatten,122,Schaumglas,Dep+,SV,0.75
,,,265,2024-Q4,Schilfrohrdämmmatte,123,Schilfrohr,SV,RC+,0.5
,,,266,2024-Q4,Schilfrohrmatte (Putzträger),123,Schilfrohr,SV,RC+,0.5
704177f4-78cd-47a3-b71c-07899df86615,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,277,2024-Q4,Schüttung aus Polystyrolschaumstoff-Partikeln (zementgebunden),124,Schüttung organ./min. gebunden,Dep-,Dep-,0.0
84e317e1-9d87-4246-bd95-0777aaf2dc3f,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,277,2024-Q4,Schüttung aus Polystyrolschaumstoff-Partikeln (zementgebunden),124,Schüttung organ./min. gebunden,Dep-,Dep-,0.0
8f6daa87-b2ee-4eb0-95e0-737ac8c6a59f,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,277,2024-Q4,Schüttung aus Polystyrolschaumstoff-Partikeln (zementgebunden),124,Schüttung organ./min. gebunden,Dep-,Dep-,0.0
,,,286,2024-Q4,"Splitt 2/8, dauerelastisch gebunden (Latex, sonstige Polymere)",124,Schüttung organ./min. gebunden,Dep-,Dep-,0.0
,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,288,2024-Q4,Splittschüttung mineral. geb.,125,Schüttung min./min. gebunden,RC-,RC-,1.0
,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,288,2024-Q4,Splittschüttung mineral. geb.,125,Schüttung min./min. gebunden,RC-,RC-,1.0
,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,288,2024-Q4,Splittschüttung mineral. geb.,125,Schüttung min./min. gebunden,RC-,RC-,1.0
88619ce6-c0aa-43bd-9ac6-477b5d6ce442,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,289,2024-Q4,Stabparkett,126,Holzwerkstoffboden,RC-,RC-,1.0
96a73457-ae7d-49ff-906a-d10e6b11d82c,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,289,2024-Q4,Stabparkett,126,Holzwerkstoffboden,RC-,RC-,1.0
2b389c60-468e-4f3e-abfa-f279262ecd5d,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,289,2024-Q4,Stabparkett,126,Holzwerkstoffboden,RC-,RC-,1.0
9cbdbafe-8377-46ca-a640-8e3c8fc518c0,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,290,2024-Q4,"Stahl Feinblech (0,3-3,0mm), unverzinkt",127,Stahl - Stahlblech,CL+,CL+,1.0
bca0565e-ee92-4b32-939e-60c67e503390,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,290,2024-Q4,"Stahl Feinblech (0,3-3,0mm), unverzinkt",127,Stahl - Stahlblech,CL+,CL+,1.0
89318772-3a50-4f56-9839-d0a8c702e396,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,290,2024-Q4,"Stahl Feinblech (0,3-3,0mm), unverzinkt",127,Stahl - Stahlblech,CL+,CL+,1.0
531ab34f-6750-41a8-aedc-35cf4df3c8b1,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,293,2024-Q4,Stahl warmgewalzte Bleche (2-20mm),127,Stahl - Stahlblech,CL+,CL+,1.0
467aee4d-03e3-4bf5-a916-8d279d5a5f29,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,293,2024-Q4,Stahl warmgewalzte Bleche (2-20mm),127,Stahl - Stahlblech,CL+,CL+,1.0
fb5aca98-636a-4dcb-b0dd-9ed09117486e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,293,2024-Q4,Stahl warmgewalzte Bleche (2-20mm),127,Stahl - Stahlblech,CL+,CL+,1.0
b4a0e610-e038-47d3-b86e-cef013cd7c83,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,305,2024-Q4,Steinzeugfliesen glasiert,128,Keramik - Boden,RC-,RC-,1.0
422b43de-406b-46fa-8a87-c5d446fba399,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,305,2024-Q4,Steinzeugfliesen glasiert,128,Keramik - Boden,RC-,RC-,1.0
5618689c-57a8-4860-85d3-7403ad5ba201,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,305,2024-Q4,Steinzeugfliesen glasiert,128,Keramik - Boden,RC-,RC-,1.0
bc2f9dde-f2a6-4630-bf7c-0ad3870012ef,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,306,2024-Q4,Steinzeugfliesen unglasiert,128,Keramik - Boden,RC-,RC-,1.0
3830f872-628b-4e3f-8370-b7c6efcfcc70,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,306,2024-Q4,Steinzeugfliesen unglasiert,128,Keramik - Boden,RC-,RC-,1.0
91935678-1a09-43e0-8a84-294522407ac3,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,306,2024-Q4,Steinzeugfliesen unglasiert,128,Keramik - Boden,RC-,RC-,1.0
89ffc2cd-fb84-41df-9ebe-cda946ebf2bd,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,307,2024-Q4,Strohdämmung,129,Strohballen,SV,SV,0.0
e45e2b55-a8c4-4037-bc7d-e3718c4e28f3,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,307,2024-Q4,Strohdämmung,129,Strohballen,SV,SV,0.0
1d2b97ed-0f6f-4a6a-acd5-ea13ff23d893,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,309,2024-Q4,Thermisch behandeltes Holz,130,Holz - therm. Behandelt,EV+,EV+,0.0
ee8691c4-00f9-4724-bb79-8043c62ce41e,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,309,2024-Q4,Thermisch behandeltes Holz,130,Holz - therm. Behandelt,EV+,EV+,0.0
1a6a306b-6c9f-4953-9bdf-2617a11e4d37,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,324,2024-Q4,"Vakuum-Isolations-Paneel (VIP), unkaschiert",131,VIP,Dep+,Dep+,1.0
852b71e6-404e-4056-b87f-34686f292adc,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,324,2024-Q4,"Vakuum-Isolations-Paneel (VIP), unkaschiert",131,VIP,Dep+,Dep+,1.0
5cc8769c-da1b-4967-bb4d-c8fe7b4c359d,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,325,2024-Q4,Vegetationssubstrat,132,Substrat,CL+,CL+,1.0
4673fe2d-2d7b-40f6-906b-269fd056236e,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,325,2024-Q4,Vegetationssubstrat,132,Substrat,CL+,CL+,1.0
8bdc6332-4d94-44c1-9975-a236ff7a3349,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,325,2024-Q4,Vegetationssubstrat,132,Substrat,CL+,CL+,1.0
f74a19da-df9a-4462-a632-3b3dc83377b1,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,328,2024-Q4,Vormauerziegel (ohne Mörtel),133,"Ziegel - Vormauer, Vollziegel",RC+,RC+,1.0
34303fdd-b939-450a-9ca5-269773fc9d4d,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,328,2024-Q4,Vormauerziegel (ohne Mörtel),133,"Ziegel - Vormauer, Vollziegel",RC+,RC+,1.0
1401638f-b9d7-4b33-9444-b072e2756f49,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,328,2024-Q4,Vormauerziegel (ohne Mörtel),133,"Ziegel - Vormauer, Vollziegel",RC+,RC+,1.0
,,,338,2024-Q4,Wood-Plastic-Composites,134,WPC,EB,EB,0.0
4a6ffbb6-e7bc-4861-82ba-ee6a6704250f,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,339,2024-Q4,Wood-Plastic-Composites (halogenfrei),135,WPC - Nachweis halogenfrei,EV-,EV-,0.0
591b693f-8cfe-41fc-877d-68c730d9c31d,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,339,2024-Q4,Wood-Plastic-Composites (halogenfrei),135,WPC - Nachweis halogenfrei,EV-,EV-,0.0
c355d75b-9026-4899-a41c-e5d221c424f2,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,340,2024-Q4,Zellulosefaser Einblas-Dämmstoff,136,Zellulosefaserflocken,EV-,RC+,0.75
e08642c5-4c81-4170-9130-d7fa8fb6509f,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,340,2024-Q4,Zellulosefaser Einblas-Dämmstoff,136,Zellulosefaserflocken,EV-,RC+,0.75
5fac6347-55b0-47be-9118-d8229d7e62c4,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,340,2024-Q4,Zellulosefaser Einblas-Dämmstoff,136,Zellulosefaserflocken,EV-,RC+,0.75
cf963fcb-0e03-48c0-b501-ad0d1e3c22c0,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,341,2024-Q4,Zellulosefaserplatten,137,Zellulosefaserplatten,EV-,EV-,0.0
acf6b988-2458-4ddc-aef8-9a6cd3a78485,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,341,2024-Q4,Zellulosefaserplatten,137,Zellulosefaserplatten,EV-,EV-,0.0
3f764d2e-320b-4996-8c28-0f38e8971044,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,341,2024-Q4,Zellulosefaserplatten,137,Zellulosefaserplatten,EV-,EV-,0.0
0973f221-2284-4892-ae3d-1b8c2986b6dd,448d1096-2017-4901-a560-f652a83c737e,OBD_2020_II,342,2024-Q4,Zementestrich,138,Estrich CT - Zementestrich,Dep+,RC-,0.25
abc6d78d-f274-4400-8f31-fe8d4c2949c9,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,342,2024-Q4,Zementestrich,138,Estrich CT - Zementestrich,Dep+,RC-,0.25
86d919ee-8f30-4ca4-9b7e-717aecba6ac0,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,342,2024-Q4,Zementestrich,138,Estrich CT - Zementestrich,Dep+,RC-,0.25
c0e75107-cbcc-42ac-9b33-760efa5f90bf,22885a6e-1765-4ade-a35e-ae668bd07256,OBD_2023_I,345,2024-Q4,Zinkbleche,139,Zink,CL+,CL+,1.0
26353b00-6cd3-426d-903b-9fc5b1670398,ca70a7e6-0ea4-4e90-a947-d44585783626,OBD_2024_I,345,2024-Q4,Zinkbleche,139,Zink,CL+,CL+,1.0
